index_name,index_id,turnover_perc,numholdings_,aum_index,dvol,competition,top3_issuer,spread_bps,d_OwnIndex
Russell Mid Cap Value TR USD,Russell Mid Cap Value TR USD,158.4477788,667.5375494,10149293856,61023797.8,0,0,5.890347668,0
Russell Midcap Diversified Factor Index,Russell Midcap Diversified Factor Index,141.0361544,472.5770751,216281196.5,1166877.396,0,0,19.33407331,0
Russell Top 200 Equal Weight Index,Russell Top 200 Equal Weight Index,75.00776851,102.9525692,60472747.25,174183.7631,0,0,54.31511304,0
Russell Top 200 Growth TR USD,Russell Top 200 Growth TR USD,199.3486359,120.9249012,2563627663,19307168.28,0,0,5.917107518,0
Russell Top 200 TR USD,Russell Top 200 TR USD,221.2062813,198.4505929,642805234.5,5130451.148,0,0,7.336677933,0
Russell Top 200 Value TR USD,Russell Top 200 Value TR USD,200.3429807,147.4545455,612236211.1,4725692.14,0,0,7.837186682,0
Russell Top 50 Mega CapTR USD,Russell Top 50 Mega CapTR USD,273.0799236,53.06324111,1332918130,13142319,0,0,6.40893605,0
Russell US Large Cap Factors Growth Style Index,Russell US Large Cap Factors Growth Style Index,98.87388477,121.7021277,4826604.553,20954.29885,0,1,17.5844274,0
Russell US Large Cap Factors Value Style Index,Russell US Large Cap Factors Value Style Index,28.81445728,191.9744681,5653537.878,30022.05674,0,1,17.37914998,0
S&P 100 TR,S&P 100 TR,311.9273034,105.1106719,6351305219,73745438.9,0,0,4.47176254,0
S&P 1000 Index,S&P 1000 Index,380.5608861,437.3067729,2324613655,31819325.25,0,1,6.412579856,0
S&P 400 High Momentum Value Index,S&P 400 High Momentum Value Index,167.287085,80.8972332,50904721.46,358350.7724,0,0,50.97282623,0
S&P 500 150/50 Quality 0.30% Decrement Index,S&P 500 150/50 Quality 0.30% Decrement Index,187.1318228,109.0969163,11283086.79,99035.93153,0,0,16.72210665,0
S&P 500 Buyback Index,S&P 500 Buyback Index,682.3681656,101.0980392,21671500.13,598698.8039,0,1,23.68059572,0
S&P 500 Catholic Values Index,S&P 500 Catholic Values Index,88.47580981,457.0688259,353190641,1219089.395,0,0,22.81536272,0
S&P 500 Dividend & Free Cash Flow Yield Index,S&P 500 Dividend & Free Cash Flow Yield Index,223.9384267,55.01976285,25940475.1,233894.08,0,0,24.54293435,0
S&P 500 Dividend Aristocrats Index,S&P 500 Dividend Aristocrats Index,233.6077669,70.42460317,6141097181,57628597.23,1,0,5.262282103,0
S&P 500 ESG Index,S&P 500 ESG Index,378.8860401,314.7831325,209914720.6,2475049.939,0,0,18.13308648,0
S&P 500 Enhanced Value Index,S&P 500 Enhanced Value Index,218.929596,101.0434783,73752510.81,645153.3553,0,0,21.43022425,0
S&P 500 Equal Weight Communication Services Plus Index,S&P 500 Equal Weight Communication Services Plus Index,257.8819947,27.53359684,20599828.4,227257.4558,0,0,41.8484773,0
S&P 500 Equal Weighted Cons Disc TR USD,S&P 500 Equal Weighted Cons Disc TR USD,428.0802003,63.71936759,138850572.5,2419707.586,0,0,10.66332583,0
S&P 500 Equal Weighted Cons Stpl TR USD,S&P 500 Equal Weighted Cons Stpl TR USD,159.118467,34.23715415,500323007.2,3201548.283,0,0,7.07942099,0
S&P 500 Equal Weighted Energy TR USD,S&P 500 Equal Weighted Energy TR USD,736.4590033,28.06719368,82563688.63,2086627.235,0,0,12.08496897,0
S&P 500 Equal Weighted Financials TR USD,S&P 500 Equal Weighted Financials TR USD,210.7800067,67.35573123,177782751,1518039.946,0,0,22.58358708,0
S&P 500 Equal Weighted HC TR USD,S&P 500 Equal Weighted HC TR USD,94.00800755,63.03162055,724406564.6,2803714.533,0,0,7.691210523,0
S&P 500 Equal Weighted IT TR USD,S&P 500 Equal Weighted IT TR USD,133.1337803,73.18577075,1774920786,9321768.242,0,0,7.51975796,0
S&P 500 Equal Weighted Indl TR USD,S&P 500 Equal Weighted Indl TR USD,409.8535496,73.92094862,264040205.9,4339764,0,0,9.589822963,0
S&P 500 Equal Weighted Materials TR USD,S&P 500 Equal Weighted Materials TR USD,205.7242501,29.7826087,176512418.8,1863530.036,0,0,18.11467571,0
S&P 500 Equal Weighted TR USD,S&P 500 Equal Weighted TR USD,343.5020825,506.7747036,13660731233,181345890.5,0,0,4.365903596,0
S&P 500 Equal Weighted Util&Teles TR USD,S&P 500 Equal Weighted Util&Teles TR USD,201.572207,29.52173913,284202996.5,2330883.017,0,0,8.65260821,0
S&P 500 Ex-Energy Index,S&P 500 Ex-Energy Index,267.1193166,500.2301587,17400195.15,185722.8696,0,0,44.76225537,0
S&P 500 Ex-Financials Index,S&P 500 Ex-Financials Index,383.0381386,428.3293651,4092479.168,55283.33978,0,0,33.93157496,0
S&P 500 Ex-Health Care Index,S&P 500 Ex-Health Care Index,189.6538664,465.0039683,1902962.509,15285.02589,0,0,49.9263175,0
S&P 500 Ex-Information Technology & Telecommunication Services I,S&P 500 Ex-Information Technology & Telecommunication Services I,459.9415878,455.234127,3575306.481,91781.6106,0,0,44.45027337,0
S&P 500 Fossil Fuel Free Index,S&P 500 Fossil Fuel Free Index,146.8738779,487.0478088,594817976.1,3579383.395,0,1,10.61304017,0
S&P 500 Growth Index,S&P 500 Growth Index,265.7504301,281.4468642,13175081537,102721903.4,1,0.666666667,4.4691192,0
S&P 500 Growth at a Reasonable Price Index,S&P 500 Growth at a Reasonable Price Index,394.7620147,76.91304348,271625555.7,4556349.259,0,0,9.903673388,0
S&P 500 High Beta USD,S&P 500 High Beta USD,2902.514216,100.6561265,203001709.9,19503796.78,0,0,6.695182871,0
S&P 500 High Dividend Index,S&P 500 High Dividend Index,551.0215256,76.7689243,1989017769,41730423.36,0,1,6.351544031,0
S&P 500 High Quality TR USD,S&P 500 High Quality TR USD,355.6050992,102.0197628,1992156343,26250042.09,0,0,6.389493241,0
S&P 500 Index,S&P 500 Index,1073.113541,510.133575,2.14E+11,11250535699,1,0.666666667,0.657680217,0
S&P 500 Low Volatility High Dividend USD,S&P 500 Low Volatility High Dividend USD,405.0109546,51.45454545,2693868869,42195814.3,0,0,4.514486117,0
S&P 500 Low Volatility Rate Response Index,S&P 500 Low Volatility Rate Response Index,159.7716118,102.5652174,80653842.07,616652.0041,0,0,15.04921312,0
S&P 500 Low Volatility TR USD,S&P 500 Low Volatility TR USD,563.1980338,102.4822134,9508773926,215728043.2,0,0,2.90837747,0
S&P 500 Minimum Volatility Index,S&P 500 Minimum Volatility Index,368.2018272,106.3003953,3484758.923,54088.30578,0,0,27.02730126,0
S&P 500 Momentum Index,S&P 500 Momentum Index,438.5391912,102.0197628,59450904.62,1028496.129,0,0,22.16207069,0
S&P 500 Pure Value TR,S&P 500 Pure Value TR,544.9695185,107.3517787,707963571.8,14962781.84,0,0,7.744898629,0
S&P 500 Quality High Dividend Index,S&P 500 Quality High Dividend Index,334.6244007,71.29554656,5470285.418,87485.28154,0,0,53.67430754,0
S&P 500 Shariah Industry Exclusions Index,S&P 500 Shariah Industry Exclusions Index,284.0746618,188.9186992,26365268.44,269317.5747,0,0,71.07564679,0
S&P 500 Value Index,S&P 500 Value Index,291.6504566,398.1270456,7474709205,77219044.73,1,0.666666667,5.438567843,0
S&P 600 High Momentum Value Index,S&P 600 High Momentum Value Index,230.8966765,121.2173913,74602433.6,642591.079,0,0,44.0807816,0
S&P 900 Pure Growth Index,S&P 900 Pure Growth Index,298.1648448,51.19367589,1500074.297,16651.67316,0,0,33.23716983,0
S&P Aerospace & Defense Select Industry TR USD,S&P Aerospace & Defense Select Industry TR USD,306.0454227,33.55776892,1410801064,17421763.48,0,1,7.471320429,0
S&P Asia 50 TR USD,S&P Asia 50 TR USD,157.2564077,58.78656126,1533902243,10324123.92,0,0,17.45167884,0
S&P Asia Pacific Emerging BMI TR USD,S&P Asia Pacific Emerging BMI TR USD,142.8610083,1301.952191,538726724.3,3235854.796,0,1,22.96813962,0
S&P BMI North American Natural Resources Index,S&P BMI North American Natural Resources Index,104.783376,41.24701195,507967384.9,2289299.901,0,1,31.43553032,0
S&P Banks Select Industry TR USD,S&P Banks Select Industry TR USD,1810.03284,89.56175299,1472906137,102559774.6,0,1,4.366058562,0
S&P Biotechnology Select Industry TR USD,S&P Biotechnology Select Industry TR USD,3224.286215,132.3864542,5161320708,617799696.4,0,1,3.840617873,0
S&P Capital Markets Select Indust TR USD,S&P Capital Markets Select Indust TR USD,332.6228997,58.55378486,30414049.41,536588.4175,0,1,19.25731844,0
S&P China 500 Index,S&P China 500 Index,286.8690385,492.3267327,16075506.23,183567.9796,0,0,14.77104876,0
S&P China BMI TR USD,S&P China BMI TR USD,195.1715794,749.1952191,1403221698,10743002,0,1,15.39978979,0
S&P Developed Ex US Under USD2 BL TR USD,S&P Developed Ex US Under USD2 BL TR USD,134.0405521,2466.601594,697527441.8,3419236.696,0,1,38.87502365,0
S&P Developed Ex-U.S. BMI Index,S&P Developed Ex-U.S. BMI Index,320.3651118,2039.175299,7061084530,81023449.84,0,1,6.48096797,0
S&P Developed Ex-U.S. Dividend and Free Cash Flow Yield Index,S&P Developed Ex-U.S. Dividend and Free Cash Flow Yield Index,279.2245697,57.51383399,2000069.721,22140.81835,0,0,126.8328537,0
S&P Developed Ex-US Large Cap Local Currency Total Return Index,S&P Developed Ex-US Large Cap Local Currency Total Return Index,207.4280723,360.43083,136559866,1139372.257,0,0,22.72674989,0
S&P EM Cap Rng<2 Bil TR USD,S&P EM Cap Rng<2 Bil TR USD,236.2793702,1980.844622,499232147,4462517.252,0,1,24.06785612,0
S&P EM Dividend Opportunities TR USD,S&P EM Dividend Opportunities TR USD,143.8406372,130.0677291,297422328.8,1782113.63,0,1,31.88146042,0
S&P Emerging BMI Index,S&P Emerging BMI Index,398.9022062,2312.721116,4043686514,60104899.98,0,1,6.985218657,0
S&P Emerging Markets Dividend and Free Cash Flow Yield Index,S&P Emerging Markets Dividend and Free Cash Flow Yield Index,208.6810997,58.64031621,4265988.048,49531.2581,0,0,41.78497449,0
S&P Emerging Markets Infrastructure TR,S&P Emerging Markets Infrastructure TR,145.6268804,40.04743083,15733266.82,96156.6172,0,0,76.63121156,0
S&P Enhded Yld Nor Amer Preferred Stock USD,S&P Enhded Yld Nor Amer Preferred Stock USD,124.0530786,49.82591093,182847650.2,897201.1935,0,0,34.14541918,0
S&P Global 100 TR,S&P Global 100 TR,80.33827617,118.2727273,2338766054,7179247.021,0,0,11.19532042,0
S&P Global 1200 Sec/Cons Disc TR,S&P Global 1200 Sec/Cons Disc TR,265.9164377,166.5889328,235030742.8,2355947.227,0,0,22.65851513,0
S&P Global 1200 Sec/Cons Staples TR,S&P Global 1200 Sec/Cons Staples TR,149.433886,110.9288538,659701496.5,3923463.125,0,0,24.66916037,0
S&P Global 1200 Sec/Energy TR,S&P Global 1200 Sec/Energy TR,557.8080754,75.81818182,892152636.8,19077585.39,0,0,13.92018178,0
S&P Global 1200 Sec/Financials TR,S&P Global 1200 Sec/Financials TR,260.0370666,214.4505929,282069152.5,3639579.732,0,0,18.55665824,0
S&P Global 1200 Sec/Health Care TR,S&P Global 1200 Sec/Health Care TR,125.1403743,120.9130435,2213156057,10797210.25,0,0,13.24547275,0
S&P Global 1200 Sec/Industrials TR,S&P Global 1200 Sec/Industrials TR,243.8632056,220.0988142,226325992,2156025.69,0,0,20.08860086,0
S&P Global 1200 Sec/Info Tech TR,S&P Global 1200 Sec/Info Tech TR,153.8124625,135.2648221,3842218736,22911307.09,0,0,10.6335573,0
S&P Global 1200 Sec/Materials TR,S&P Global 1200 Sec/Materials TR,208.1283427,125.4703557,330552678.5,3996998.678,0,0,16.37882203,0
S&P Global 1200 Sec/Telecom Svcs TR USD,S&P Global 1200 Sec/Telecom Svcs TR USD,213.5307911,90.08300395,287627292.2,2446830.756,0,0,20.21785064,0
S&P Global 1200 Sec/Utilities TR,S&P Global 1200 Sec/Utilities TR,195.4265702,81.52964427,159825361.3,1931776.085,0,0,23.30377109,0
S&P Global Clean Energy TR USD,S&P Global Clean Energy TR USD,632.5388427,44.92490119,1267804980,39696920.87,0,0,15.87910099,0
S&P Global Dividend Aristocrats TR USD,S&P Global Dividend Aristocrats TR USD,209.3924885,106.3904382,231981855.6,1845513.053,0,1,21.24536109,0
S&P Global Infrastructure Index,S&P Global Infrastructure Index,133.5718216,91.42178947,1750599880,10462755.62,1,0.5,17.40200573,0
S&P Global Natural Resources TR USD,S&P Global Natural Resources TR USD,214.5451738,109.3904382,1033420914,8246090.897,0,1,26.48906286,0
S&P Global Timber and Forestry TR USD,S&P Global Timber and Forestry TR USD,209.6246904,36.97628458,220194828.9,1913656.703,0,0,37.22612475,0
S&P Health Care Services Select Industry TR USD,S&P Health Care Services Select Industry TR USD,165.1152554,49.83266932,94933020.9,608790.9053,0,1,22.8769386,0
S&P HealthCare Equip Sel Industry TR USD,S&P HealthCare Equip Sel Industry TR USD,151.6372137,71.68924303,554628629,3267092.38,0,1,12.49648131,0
S&P High Yield Dividend Aristcrts TR USD,S&P High Yield Dividend Aristcrts TR USD,122.3889489,118.7569721,16224368775,77705500.63,0,1,4.977040115,0
S&P Homebuilders Select Industry TR USD,S&P Homebuilders Select Industry TR USD,3125.567955,35.67729084,988178153.7,116128150.5,0,1,5.046029573,0
S&P Insurance Select Industry TR USD,S&P Insurance Select Industry TR USD,537.2374647,51.59760956,570284388.2,11042592.86,0,1,9.318705417,0
S&P International Dividend Aristocrats Index,S&P International Dividend Aristocrats Index,219.4335868,80.33596838,17907229.3,174582.304,0,0,50.43887035,0
S&P Internet Select Industry Index,S&P Internet Select Industry Index,579.28221,44.7250996,30072188.83,631419.7197,0,1,15.01671245,0
S&P Intl Dividend Opportunities TR USD,S&P Intl Dividend Opportunities TR USD,123.8150424,119.1115538,629989637.1,3117777.731,0,1,16.76991117,0
S&P Intl Preferred Stock TR USD,S&P Intl Preferred Stock TR USD,143.3356177,94.05533597,35792641.73,200720.8636,0,0,49.08117715,0
S&P Kensho Future Security Index,S&P Kensho Future Security Index,274.9524689,65.88047809,18155531.82,207986.42,0,1,22.22223036,0
S&P Kensho Intelligent Infrastructure Index,S&P Kensho Intelligent Infrastructure Index,394.5162007,44.94023904,8812438.61,148130.0857,0,1,26.70638114,0
S&P Kensho New Economies Composite Index,S&P Kensho New Economies Composite Index,295.8470881,391.6772908,916353477.9,7743858.621,0,1,22.83554899,0
S&P Kensho Smart Transportation Index,S&P Kensho Smart Transportation Index,912.4442877,60.41035857,19643649.91,880818.2572,0,1,24.49328387,0
S&P Latin America 40 TR,S&P Latin America 40 TR,1172.006143,51.81422925,1012348147,44959219.66,0,0,7.419854756,0
S&P Merger Arbitrage TR USD,S&P Merger Arbitrage TR USD,183.5804295,102.8809524,6880708.635,50138.08451,0,0,24.38154296,0
S&P Metals&Mining Select Industry TR USD,S&P Metals&Mining Select Industry TR USD,3095.419951,25.4063745,500206363.8,57943474.75,0,1,5.862788186,0
S&P MidCap 400 Dividend Aristocrats Index,S&P MidCap 400 Dividend Aristocrats Index,153.2314754,58.55952381,709246871.4,4122462.463,0,0,12.3318198,0
S&P MidCap 400 Equal Weight Index,S&P MidCap 400 Equal Weight Index,170.0005912,401.8972332,68730548,436864.4625,0,0,58.1261035,0
S&P MidCap 400 Momentum Index,S&P MidCap 400 Momentum Index,251.1559793,77.23715415,660640160.7,6269998.354,0,0,12.19286253,0
S&P MidCap 400 Pure Growth TR,S&P MidCap 400 Pure Growth TR,91.95698956,91.37944664,325857808,1129347.44,0,0,9.722399066,0
S&P MidCap 400 Pure Value TR,S&P MidCap 400 Pure Value TR,208.3967672,88.03162055,73898928.36,642794.6528,0,0,22.18678483,0
S&P MidCap 400 Quality Index,S&P MidCap 400 Quality Index,172.8314807,80.71146245,48852143.32,398504.7325,0,0,54.83054699,0
S&P Midcap 400 Growth Index,S&P Midcap 400 Growth Index,153.5537126,240.4701388,3023291780,15849479.08,1,0.666666667,8.891335192,0
S&P Midcap 400 Index,S&P Midcap 400 Index,337.124804,403.4503304,20551348900,237032785.9,1,0.666666667,3.485603366,0
S&P Midcap 400 Value Index,S&P Midcap 400 Value Index,176.5306393,297.3998173,2173689880,13855917.5,1,0.666666667,8.52429223,0
S&P North American Natural Resources TR,S&P North American Natural Resources TR,530.7000217,98.54545455,373123102.2,7727762.889,0,0,9.083894199,0
S&P North American Tech Networking TR,S&P North American Tech Networking TR,232.5170715,25.81027668,50504863.96,495388.4732,0,0,10.07243127,0
S&P North American Tech Software TR,S&P North American Tech Software TR,1452.428331,106.3873518,4457661090,250719706,0,0,4.849937881,0
S&P North American Technology TR,S&P North American Technology TR,193.4150216,303.9130435,2402042779,17697037.95,0,0,6.513880941,0
S&P Oil&Gas Equip&Svcs Sel Indust TR USD,S&P Oil&Gas Equip&Svcs Sel Indust TR USD,1594.589241,27.15936255,101401493.9,6321373.574,0,1,14.82174539,0
S&P Oil&Gas Explor&Pro Sel Indust TR USD,S&P Oil&Gas Explor&Pro Sel Indust TR USD,6116.84731,50.38645418,2090144850,503769593.9,0,1,4.869192119,0
S&P Pharms Select Industry TR USD,S&P Pharms Select Industry TR USD,441.9273125,41.44223108,231907025.2,3895048.4,0,1,9.960578245,0
S&P Regional Banks Select Indust TR USD,S&P Regional Banks Select Indust TR USD,7738.416265,126.0239044,1354203326,393746685.9,0,1,3.136106147,0
S&P Retail Select Industry TR USD,S&P Retail Select Industry TR USD,16941.19079,86.35458167,360451922.7,203005210.9,0,1,3.941710627,0
S&P Semi Select Industry TR USD,S&P Semi Select Industry TR USD,485.2321518,37.24701195,528385232.7,9667657.385,0,1,8.480754904,0
S&P SmallCap 600 Cap Util&Tele serv USD,S&P SmallCap 600 Cap Util&Tele serv USD,127.8466908,23.51778656,26015091.07,134453.5178,0,0,47.50097782,0
S&P SmallCap 600 Capped Materials USD,S&P SmallCap 600 Capped Materials USD,225.7016259,38.18577075,9196682.19,84426.36091,0,0,73.64790639,0
S&P SmallCap 600 Equal Weight Index,S&P SmallCap 600 Equal Weight Index,183.107084,603.1383399,24593034.44,183360.6553,0,0,118.0902461,0
S&P SmallCap 600 Index,S&P SmallCap 600 Index,201.5023401,606.7501755,14855816697,128613147.4,1,0.666666667,7.880738639,0
S&P SmallCap 600 Low Volatility TR USD,S&P SmallCap 600 Low Volatility TR USD,278.6269359,121.4426877,1632616436,19016116.22,0,0,8.874946177,0
S&P SmallCap 600 Momentum Index,S&P SmallCap 600 Momentum Index,268.5116367,117.7312253,91255751.56,897702.1251,0,0,18.40224496,0
S&P SmallCap 600 Pure Growth TR,S&P SmallCap 600 Pure Growth TR,124.3967039,140.3399209,119157822.1,577599.9862,0,0,34.42366895,0
S&P SmallCap 600 Pure Value TR,S&P SmallCap 600 Pure Value TR,265.8882528,147.2490119,121427342.5,1269978.495,0,0,46.99921606,0
S&P SmallCap 600 Quality Index,S&P SmallCap 600 Quality Index,289.7540255,121.1106719,7292946.162,143991.5843,0,0,33.56128399,0
S&P Smallcap 600 Growth Index,S&P Smallcap 600 Growth Index,162.2710132,340.1330562,2137791080,11973433.47,1,0.666666667,10.39589532,0
S&P Smallcap 600 Value Index,S&P Smallcap 600 Value Index,223.5004451,465.567708,2583270487,18840020.23,1,0.666666667,8.594327832,0
S&P Soft&Sevs Select Industry TR USD,S&P Soft&Sevs Select Industry TR USD,317.9059649,166.9601594,248994625.7,2981319.327,0,1,11.35514873,0
S&P Technology Hardware Select Industry Index,S&P Technology Hardware Select Industry Index,708.1811639,38.6372549,3561762.375,92738.77627,0,1,40.7759473,0
S&P Telecom Select Industry TR USD,S&P Telecom Select Industry TR USD,231.9937875,43.11553785,47918771.98,413950.976,0,1,25.5266563,0
S&P Total US Stock Market,US Total Market,144.7172168,3566.314631,89180383751,446734287.8,1,0.5,4.322213965,0
S&P Transpt Select Industry TR USD,S&P Transpt Select Industry TR USD,388.9299819,43.45418327,206534522.9,2806414.004,0,1,11.62080875,0
S&PKensho Clean Power Index,S&PKensho Clean Power Index,689.6667518,41.91633466,54462634.08,1507069.897,0,1,26.87126401,0
S&PKensho Final Frontiers Index,S&PKensho Final Frontiers Index,657.6847568,28.45418327,7882225.197,202503.3326,0,1,25.48338652,0
S&PTechnology Dividend AristocratsIndex,S&PTechnology Dividend AristocratsIndex,138.9401236,37.76305221,52701053.37,296383.6057,0,0,17.55513369,0
S-Network Emerging Sector Dividend Dogs USD,S-Network Emerging Sector Dividend Dogs USD,139.1499148,51.66129032,22396216.81,132856.4182,0,0,41.63619455,1
S-Network Intl Sec Dividend Dog NR USD,S-Network Intl Sec Dividend Dog NR USD,161.1632866,51.62096774,159318399.4,1033362.141,0,0,30.62411912,1
S-Network Sector Dividend Dogs USD,S-Network Sector Dividend Dogs USD,129.522258,51.09274194,1115282479,5669945.997,0,0,8.344160048,1
S-Network Space Index,S-Network Space Index,652.0023253,31.6916996,23387195.22,599210.6589,0,0,30.09369312,1
SME-ChiNext 100 Index,SME-ChiNext 100 Index,652.8219023,104.6294821,37190130.16,968268.633,0,0,25.22952402,1
SPDR Euro Stoxx 50,Europe,922.9111523,215.6898361,1606530361,62217056.12,1,0.5,5.688059018,1
SSGA Gender Diversity Index,SSGA Gender Diversity Index,149.1060213,172.0239044,133453745.3,826738.7633,0,1,6.604120943,1
SSGA Large Cap Index,SSGA Large Cap Index,608.6667094,519.5418327,5581188129,122846567.5,0,1,3.14721309,1
SSGA Small Cap Index,SSGA Small Cap Index,253.8780072,685.1633466,2164941663,20230522.95,0,1,9.058727172,1
SSGA Total Stock Market Index,SSGA Total Stock Market Index,184.7660233,1605.191235,3636748519,27167950.34,0,1,5.798915506,1
STOXX Europe Select Dividend 30 NR USD,STOXX Europe Select Dividend 30 NR USD,159.2221089,30.83399209,225706933.9,1425293.824,0,0,24.17108857,1
STOXX Europe Total Market Index,STOXX Europe Total Market Index,261.9476395,1440.099602,166324202.6,1912354.904,0,1,40.15823573,1
STOXX Global Broad Infrastructure USD,STOXX Global Broad Infrastructure USD,86.13747839,244.0197628,1770504837,5912103.371,0,0,12.37487006,1
STOXX Global ESG Impact Index,STOXX Global ESG Impact Index,56.41860131,795.5849802,105087494.3,216068.8448,0,0,41.53218604,1
STOXX US ESG Impact Index,STOXX US ESG Impact Index,132.4013632,284.7075099,79706594.12,418953.4712,0,0,39.83010003,1
Sabrient Defensive Equity TR USD,Sabrient Defensive Equity TR USD,149.9696619,103.0711462,273373412.1,1705755.388,0,0,45.34115627,1
Sabrient Insider Sentiment TR USD,Sabrient Insider Sentiment TR USD,165.9961432,100.1290323,80569583.64,529380.7127,0,0,18.55490996,1
Sabrient Multi-Cap Insider QW TR USD,Sabrient Multi-Cap Insider QW TR USD,208.5795013,110.4170854,61626487.98,492457.3614,0,0,14.5873378,1
Schwab 1000 Index,Schwab 1000 Index,188.9696978,1010.25498,1049170648,7471599.084,0,0,7.3068238,1
Scientific Beta Developed Asia-Pacific ex Japan Multi-Beta Multi,Scientific Beta Developed Asia-Pacific ex Japan Multi-Beta Multi,121.7225078,120.1790123,2086790.607,10868.61904,0,0,65.43501691,1
Scientific Beta Extended Europe Multi-Beta Multi-Strategy Equal,Scientific Beta Extended Europe Multi-Beta Multi-Strategy Equal,180.7442576,461.7160494,4160187.419,30042.78361,0,0,25.77953172,1
Scientific Beta Japan Multi-Beta Multi-Strategy Equal Risk Contr,Scientific Beta Japan Multi-Beta Multi-Strategy Equal Risk Contr,119.8262599,225.5679012,2492479.906,12041.17299,0,0,44.3926231,1
Scientific Beta United States Multi-Beta Multi-Strategy Equal Ri,Scientific Beta United States Multi-Beta Multi-Strategy Equal Ri,362.9220685,368.2407407,55795103.65,682688.5577,0,0,32.74464206,1
Solactive Autonomous & Electric Vehicles Index,Solactive Autonomous & Electric Vehicles Index,678.9941249,81.07692308,46440017.44,1838202.546,0,0,41.51693594,1
Solactive China Consumer TR USD,Solactive China Consumer TR USD,425.4499614,71.88259109,249374035.7,5439164.458,0,0,30.72888743,1
Solactive China Energy TR USD,Solactive China Energy TR USD,141.5191505,29.08502024,1633991.579,9692.345129,0,0,204.3856365,1
Solactive China Financials TR USD,Solactive China Financials TR USD,360.0282825,101.194332,42979573.93,706615.353,0,0,35.73415879,1
Solactive China Industrials TR USD,Solactive China Industrials TR USD,106.6379292,120.9392713,2021328.824,8796.438928,0,0,175.3506636,1
Solactive E-commerce Index,Solactive E-commerce Index,776.8898701,43.90688259,50841721.63,1474961,0,0,22.81301309,1
Solactive Electric Vehicles and Future Mobility Index,Solactive Electric Vehicles and Future Mobility Index,402.5707928,62.4534413,29726142.62,600988.9689,0,0,125.5166318,1
Solactive Emerging Markets Consumer Technology Index,Solactive Emerging Markets Consumer Technology Index,288.7255356,55,77592429.12,809784.9239,0,0,31.33178105,1
Solactive Emerging Markets Healthcare Index,Solactive Emerging Markets Healthcare Index,433.0614969,97.55870445,2046486.556,36301.11231,0,0,105.1806306,1
Solactive GBS Canada Large & Mid Cap Index,Solactive GBS Canada Large & Mid Cap Index,89.50449558,85.49800797,33634615.69,91540.23418,0,1,34.32683115,1
Solactive GBS Hong Kong Large & Mid Cap USD Index,Solactive GBS Hong Kong Large & Mid Cap USD Index,331.9525758,54.69322709,10625003.1,118350.3774,0,1,42.49917696,1
Solactive GBS Japan Large & Mid Cap Index,Solactive GBS Japan Large & Mid Cap Index,110.4921044,317.7211155,45993841.6,52877.79473,0,1,17.01857219,1
Solactive GBS United Kingdom Large & Mid Cap Index,Solactive GBS United Kingdom Large & Mid Cap Index,236.2403367,105.4541833,11491145.22,105236.5067,0,1,29.46599947,1
Solactive Genomics Index,Solactive Genomics Index,280.1441365,41.59919028,45807003.55,587321.3166,0,0,48.16262321,1
Solactive Global Copper Miners TR USD,Solactive Global Copper Miners TR USD,576.5647074,39.30364372,89616143.86,2143132.67,0,0,50.42336166,1
Solactive Global F/P TR USD,Solactive Global F/P TR USD,159.4033214,41.70987654,8048244.594,51504.13956,0,0,144.4917051,1
Solactive Global Gold Explorers ETF Index,Solactive Global Gold Explorers ETF Index,291.0820648,56.66801619,51371967.22,591740.9126,0,0,104.5500311,1
Solactive Global Lithium TR USD,Solactive Global Lithium TR USD,533.1966186,52.18218623,730036107.4,17192240.82,0,0,15.84520434,1
Solactive Global Silver Miners TR USD,Solactive Global Silver Miners TR USD,656.8100983,35.44534413,767617165.2,19943409.85,0,0,27.61657316,1
Solactive Global SuperDividend TR USD,Solactive Global SuperDividend TR USD,207.0989095,122.5668016,686132139.4,5649954.084,0,0,16.82088741,1
Solactive Global Uranium TR USD,Solactive Global Uranium TR USD,279.9008456,38.86234818,156853004.3,1851825.968,0,0,41.71494459,1
Solactive Guru TR USD,Solactive Guru TR USD,83.63856625,54.95951417,56217714.03,183454.4671,0,0,57.53623999,1
Solactive Long-Term Care Index,Solactive Long-Term Care Index,236.5646711,58.20717131,24237545.47,228141.8966,0,0,81.40302224,1
Solactive MLP & Energy Infrastruc TR USD,Solactive MLP & Energy Infrastruc TR USD,298.2027639,30.92307692,553866348.3,6452858.278,0,0,25.58417874,1
Solactive MLP TR USD,Solactive MLP TR USD,492.0615407,22.13360324,714363924,13691355.26,0,0,31.28390414,1
Solactive Most Favored Nations Emerging Markets Index,Solactive Most Favored Nations Emerging Markets Index,190.1023959,575.4705882,2578511.04,28043.9878,0,0,66.72386227,1
Solactive Nigeria TR USD,Solactive Nigeria TR USD,188.4734588,26.25506073,36229606.32,274302.3004,0,0,118.2262255,1
Solactive Obesity Index,Solactive Obesity Index,348.4702984,49.08163265,11977025.94,164947.5954,0,0,127.8769775,1
Solactive Organics Index,Solactive Organics Index,139.2267324,33.83673469,6644160.411,36911.89189,0,0,211.974079,1
Solactive Power Factor High Dividend Index,Solactive Power Factor High Dividend Index,101.6861431,51,50546912.35,257601.7364,0,0,22.27266679,1
