index_name,ST_BUSHEE,st_75_,index_id,RelSPread_crsp,turnover_perc,numholdings_,aum_ETFG_,dvol,sep_ind_,top3_issuer,urgency_mean,urgency_std,aum_ind_bn,dvol_ind_bn,spread_ind_bps,num_const_00,ratio_hu,d_OwnIndex
DWA Energy Technical Leaders USD,0.330259623,0,DWA Energy Technical Leaders USD,0.001652624,351.446794,43.45059289,25342130.22,375971.5443,0,0,0.781180063,0.552871986,0.02534213,0.000375972,16.52623704,0.434505929,0.707739498,1
DWA Financials Technical Leaders USD,0.287871122,0,DWA Financials Technical Leaders USD,0.004396754,256.7871714,45.84189723,35199696.98,388613.6206,0,0,0.769793631,0.521836995,0.035199697,0.000388614,43.96754408,0.458418972,0.677892066,1
DWA Healthcare Technical Leaders USD,0.23670804,0,DWA Healthcare Technical Leaders USD,0.001497078,407.2282897,49.3715415,408228932.4,5824921.341,0,0,0.942256947,0.574651201,0.408228932,0.005824921,14.97078304,0.493715415,0.609866771,1
DWA Industrials Technical Leaders USD,0.186784402,0,DWA Industrials Technical Leaders USD,0.003353092,295.3382042,39.45454545,83784056.91,985621.5586,0,0,0.837639949,0.52427653,0.083784057,0.000985622,33.53091583,0.394545455,0.625897237,1
DWA Technology Technical Leaders USD,0.23890082,0,DWA Technology Technical Leaders USD,0.00150485,329.8323202,40.13833992,231348409.6,2821867.786,0,0,0.94495265,0.623257094,0.23134841,0.002821868,15.04850018,0.401383399,0.659564364,1
DWA Utilities Technical Leaders USD,0.35416352,0,DWA Utilities Technical Leaders USD,0.001210588,240.5923993,38.46245059,86867224.98,903051.8003,0,0,0.985024266,0.73888166,0.086867225,0.000903052,12.10588068,0.384624506,0.750115185,1
Dan Ives Global Cloud Technology Prime Index,0.536991213,1,Dan Ives Global Cloud Technology Prime Index,0.007239326,210.7739802,59.10326087,44351653.85,328485.932,0,0,0.805229584,0.489257182,0.044351654,0.000328486,72.39326174,0.591032609,0.607599611,1
Defined Asia Pacific Ex-Japan USD,0.439863466,0,Defined Asia Pacific Ex-Japan USD,0.018964777,64.34294749,106.0988142,15529342.41,44130.25141,0,0,0.634364736,0.387275205,0.015529342,4.41E-05,189.6477669,1.060988142,0.61049296,1
Defined Australia TR USD,0.940522166,1,Defined Australia TR USD,0.009683652,209.072216,41.48584906,2727977.365,24230.35104,0,0,0.395894054,0.25055104,0.002727977,2.42E-05,96.83651871,0.414858491,0.632873966,1
Defined Brazil USD,0.763571447,1,Defined Brazil USD,0.013366772,212.9589725,52.256917,31147692.7,345598.0094,0,0,0.583222119,0.360429451,0.031147693,0.000345598,133.6677218,0.52256917,0.617996883,1
Defined Canada TR USD,0.569155658,1,Defined Canada TR USD,0.003099536,111.5628658,40.91037736,3323725.793,20341.63561,0,0,0.585904701,0.375726993,0.003323726,2.03E-05,30.99536234,0.409103774,0.641276632,1
Defined China USD,0.666481541,1,Defined China USD,0.008505449,100.0409921,52.3083004,42840830.01,460771.8993,0,0,0.689584316,0.554085556,0.04284083,0.000460772,85.05449387,0.523083004,0.803506611,1
Defined Developed Markets Ex-US USD,0.349508164,0,Defined Developed Markets Ex-US USD,0.002883969,211.0458204,313.916996,433147397.8,3583757.65,0,0,0.830456335,0.54751422,0.433147398,0.003583758,28.83969375,3.13916996,0.659293207,1
Defined Developed Markets SC TR USD,0.410993436,0,Defined Developed Markets SC TR USD,0.006513724,230.6111757,412.9051383,7252700.091,65062.89622,0,0,0.538203065,0.317750325,0.0072527,6.51E-05,65.13723722,4.129051383,0.590391147,1
Defined Emerging Markets SC TR USD,0.291061234,0,Defined Emerging Markets SC TR USD,0.004167622,218.9884773,220.6719368,142091305.4,1288044.247,0,0,0.657855853,0.439972287,0.142091305,0.001288044,41.67621609,2.206719368,0.668797404,1
Defined Emerging Markets USD,0.268954322,0,Defined Emerging Markets USD,0.002721578,210.0552544,167.1936759,463695008.3,3986980.237,0,0,0.823050678,0.523783895,0.463695008,0.00398698,27.21577835,1.671936759,0.636393248,1
Defined Europe USD,0.403258519,0,Defined Europe USD,0.003016032,170.7298735,206.8379447,381755553.8,2736985.215,0,0,0.769271871,0.467486321,0.381755554,0.002736985,30.16032184,2.068379447,0.607699746,1
Defined Germany TR USD,0.894055996,1,Defined Germany TR USD,0.010329164,64.52053206,41.21343874,91976393.01,247596.106,0,0,0.725382398,0.573798437,0.091976393,0.000247596,103.2916378,0.412134387,0.791028896,1
Defined Hong Kong TR USD,0.925915652,1,Defined Hong Kong TR USD,0.02335971,86.49660297,42.78301887,3219792.567,13051.88492,0,0,0.464891105,0.346677654,0.003219793,1.31E-05,233.5970984,0.427830189,0.745717976,1
Defined Japan USD,0.74743228,1,Defined Japan USD,0.006474227,196.0016456,101.8102767,49808098.22,400246.4403,0,0,0.73035835,0.48318292,0.049808098,0.000400246,64.74226949,1.018102767,0.661569653,1
Defined Large Cap Core TR USD,0.225519931,0,Defined Large Cap Core TR USD,0.001038868,106.7436719,376.1304348,1002770764,4179018.456,0,0,0.944865669,0.653059786,1.002770764,0.004179018,10.3886776,3.761304348,0.691166806,1
Defined Large Cap Growth USD,0.286371047,0,Defined Large Cap Growth USD,0.001200551,131.4355708,187.9328063,969544063.8,5087799.742,0,0,0.803630483,0.482717039,0.969544064,0.0050878,12.00551292,1.879328063,0.600670395,1
Defined Large Cap Value USD,0.345577381,0,Defined Large Cap Value USD,0.001061907,200.764502,188.1225296,727636850.3,5747810.426,0,0,0.824250852,0.530864625,0.72763685,0.00574781,10.61906637,1.881225296,0.644057114,1
Defined Latin America USD,0.679204296,1,Defined Latin America USD,0.014225792,189.131824,55.43873518,36023497.88,369059.1379,0,0,0.615903403,0.402920823,0.036023498,0.000369059,142.2579177,0.554387352,0.654194831,1
Defined Mega Cap USD,0.277859242,0,Defined Mega Cap USD,0.004165905,107.2042291,49.63485477,21747282.35,103047.7051,0,0,0.605505893,0.319409013,0.021747282,0.000103048,41.65904718,0.496348548,0.527507687,1
Defined Mid Cap Core TR USD,0.257752627,0,Defined Mid Cap Core TR USD,0.001524024,103.2863396,450.6482213,651282873.3,2554054.377,0,0,0.882109392,0.562811059,0.651282873,0.002554054,15.24023881,4.506482213,0.638028644,1
Defined Mid Cap Growth USD,0.269676442,0,Defined Mid Cap Growth USD,0.002240352,239.9988998,224.7312253,338282436.3,3116439.023,0,0,0.729268471,0.45724139,0.338282436,0.003116439,22.40352203,2.247312253,0.626986368,1
Defined Mid Cap Value USD,0.314576465,0,Defined Mid Cap Value USD,0.002236056,257.426187,224.9130435,37912443.85,447169.3895,0,0,0.648454996,0.412867275,0.037912444,0.000447169,22.36055959,2.249130435,0.636693799,1
Defined Multi Cap Growth TR USD,0.20637067,0,Defined Multi Cap Growth TR USD,0.003878349,88.92703568,674.4426877,170977072.9,606491.8256,0,0,0.673104656,0.427117358,0.170977073,0.000606492,38.78348756,6.744426877,0.634548215,1
Defined Multi Cap Value TR USD,0.163815272,0,Defined Multi Cap Value TR USD,0.003512298,149.0327437,674.9209486,60199845.57,365987.4932,0,0,0.665938977,0.374352541,0.060199846,0.000365987,35.12298134,6.749209486,0.56214241,1
Defined Small Cap Core USD,0.193103841,0,Defined Small Cap Core USD,0.001429304,165.4524144,525.56917,443801552.2,2815377.084,0,0,0.824385597,0.482100454,0.443801552,0.002815377,14.29303511,5.2556917,0.584799704,1
Defined Small Cap Growth USD,0.326450543,0,Defined Small Cap Growth USD,0.001585444,273.7458364,261.7747036,164565956.5,1755255.28,0,0,0.734335064,0.500479875,0.164565957,0.001755255,15.85444136,2.617747036,0.681541574,1
Defined Small Cap Value USD,0.287389362,0,Defined Small Cap Value USD,0.002607697,321.40886,261.8577075,61147140.72,792790.5496,0,0,0.688819344,0.407749548,0.061147141,0.000792791,26.07696956,2.618577075,0.591954265,1
Defined South Korea USD,0.860577216,1,Defined South Korea USD,0.005135159,493.6390517,51.87735849,1853746.2,37277.20472,0,0,0.48375357,0.28637575,0.001853746,3.73E-05,51.35159467,0.518773585,0.591986845,1
Defined Switzerland TR USD,0.869626053,1,Defined Switzerland TR USD,0.00420298,112.1136741,41.23320158,92376091.32,420271.1498,0,0,0.686255372,0.43924735,0.092376091,0.000420271,42.02979738,0.412332016,0.640063988,1
Defined United Kingdom TR USD,0.623631871,1,Defined United Kingdom TR USD,0.004570533,286.4061617,77.51383399,15841009.36,189261.852,0,0,0.605217551,0.441912094,0.015841009,0.000189262,45.70533425,0.77513834,0.730170652,1
Distillate Fundamental Stability & Value Index,0.181496891,0,Distillate Fundamental Stability & Value Index,0.002343022,198.6385998,101.7351779,128565952.2,908994.2876,0,0,0.584117028,0.533804102,0.128565952,0.000908994,23.43022306,1.017351779,0.91386499,1
Dorsey Wright Dev Mrkt Tech Ldrs NR USD,0.213058305,0,Dorsey Wright Dev Mrkt Tech Ldrs NR USD,0.003930835,185.563446,110.9802372,159468653.3,1270295.734,0,0,0.970218529,0.700248809,0.159468653,0.001270296,39.30834834,1.109802372,0.721743388,1
Dorsey Wright Dynamic Focus Five Index,0.175974683,0,Dorsey Wright Dynamic Focus Five Index,0.003914424,152.1276703,6.565217391,272751963.3,1721977.2,0,0,0.915255852,0.527643562,0.272751963,0.001721977,39.14424075,0.065652174,0.576498431,1
Dorsey Wright Em Mrkt Tech Ldrs NR USD,0.192014797,0,Dorsey Wright Em Mrkt Tech Ldrs NR USD,0.003940119,270.8582017,113.6403162,151990266.6,1633140.891,0,0,0.967290347,0.675359659,0.151990267,0.001633141,39.40118764,1.136403162,0.698197455,1
Dorsey Wright International Focus Five Index,0.260057359,0,Dorsey Wright International Focus Five Index,0.00704166,152.111948,6.023715415,284482990.8,1838207.733,0,0,0.872734444,0.601252344,0.284482991,0.001838208,70.41659884,0.060237154,0.688929316,1
Dorsey Wright Momentum Plus Dividend Yield Index,0.085973136,0,Dorsey Wright Momentum Plus Dividend Yield Index,0.001868541,202.9127755,51.20158103,36195373.02,303140.5701,0,0,0.725239228,0.420695047,0.036195373,0.000303141,18.68541258,0.51201581,0.580077623,1
Dorsey Wright Momentum Plus Low Volatility Index,0.214196423,0,Dorsey Wright Momentum Plus Low Volatility Index,0.001925352,274.3960236,51.20158103,106522905.9,1123091.775,0,0,0.797813485,0.559185565,0.106522906,0.001123092,19.25351597,0.51201581,0.70089761,1
Dorsey Wright Momentum Plus Value Index,0.06301056,0,Dorsey Wright Momentum Plus Value Index,0.002291184,180.1190368,51.22924901,15612005.99,118866.6446,0,0,0.645671108,0.387611863,0.015612006,0.000118867,22.91183762,0.51229249,0.600324001,1
Dorsey Wright Sector 4 Index,0.163810934,0,Dorsey Wright Sector 4 Index,0.004502662,407.6240486,6.806451613,56016262.06,947545.0419,0,0,0.838042727,0.503097075,0.056016262,0.000947545,45.02662268,0.068064516,0.600323896,1
Dorsey Wright Technical leaders TR USD,0.401585319,0.5,Dorsey Wright Technical leaders TR USD,0.001729792,249.7823965,102.6108632,839487329.7,5813894.774,0,0,0.901838596,0.533596478,0.83948733,0.005813895,17.29791599,1.026108632,0.591676249,1
DorseyWright SmlCap Tech Leaders TR USD,0.233617874,0,DorseyWright SmlCap Tech Leaders TR USD,0.001641839,207.4501544,205.1778656,228768813.6,1883424.073,0,0,0.857668405,0.51937432,0.228768814,0.001883424,16.4183878,2.051778656,0.605565411,1
Dow Jones Brookfield Global Infrastructure Composite USD,0.226304935,0,Dow Jones Brookfield Global Infrastructure Composite USD,0.002624766,219.5940022,166.25,141367047.2,1295343.492,0,0,0.709763578,0.398007468,0.141367047,0.001295343,26.247662,1.6625,0.560760625,0
Dow Jones Global Shipping USD,0.235040182,0,Dow Jones Global Shipping USD,0.001891118,564.8283885,31.96774194,41223038.94,930975.9728,0,0,0.746015551,0.413230577,0.041223039,0.000930976,18.91118325,0.319677419,0.55391684,0
Dow Jones Industrial Average Equal Weight Index,0.170061349,0,Dow Jones Industrial Average Equal Weight Index,0.003531418,539.8411818,30.02371542,37378995.11,851263.5646,0,0,0.751112396,0.42977706,0.037378995,0.000851264,35.31418268,0.300237154,0.572187414,0
Dow Jones Industrial Average Yield Weighted,0.402992782,0,Dow Jones Industrial Average Yield Weighted,0.003697347,466.3762548,30.26086957,94046511.63,1648708.1,0,0,0.775847336,0.401203393,0.094046512,0.001648708,36.97347369,0.302608696,0.517116416,0
Dow Jones International Internet Index,0.441942405,0,Dow Jones International Internet Index,0.006809164,607.6731111,39.68379447,30449384.71,689174.3577,0,0,0.603134972,0.416954804,0.030449385,0.000689174,68.0916444,0.396837945,0.691312597,0
Dynamic Biotech&Genome Intellidex TR USD,0.262409243,0,Dynamic Biotech&Genome Intellidex TR USD,0.001845846,54.41889246,32.2173913,229970486.7,554599.9371,0,0,0.918950932,0.523747876,0.229970487,0.0005546,18.45846326,0.322173913,0.569941068,1
Dynamic Building&Const Intellidex TR USD,0.233461128,0,Dynamic Building&Const Intellidex TR USD,0.001948673,203.0367049,31.83794466,111260345.8,944822.8967,0,0,0.857157649,0.477512809,0.111260346,0.000944823,19.48672617,0.318379447,0.557088664,1
Dynamic Enr Explo&Prod Intellidex GR USD,0.390191056,0,Dynamic Enr Explo&Prod Intellidex GR USD,0.001541399,422.8397011,32.02371542,16997399.42,340138.4021,0,0,0.729304289,0.478977188,0.016997399,0.000340138,15.41399047,0.320237154,0.656759045,1
Dynamic Food&Beverage Intellidex TR USD,0.263828192,0,Dynamic Food&Beverage Intellidex TR USD,0.00137097,165.5655354,32.02371542,69298103.1,446787.8396,0,0,0.772869449,0.491988698,0.069298103,0.000446788,13.70970284,0.320237154,0.636574132,1
Dynamic Large Cap Intellidex TR USD,0.272090625,0,Dynamic Large Cap Intellidex TR USD,0.000769447,110.8426414,52.27272727,700179585.7,3014837.335,0,0,1.021807178,0.630444721,0.700179586,0.003014837,7.694469614,0.522727273,0.616989912,1
Dynamic Large Cap Valu Intellidex TR USD,0.333680183,0,Dynamic Large Cap Valu Intellidex TR USD,0.000735285,120.7439691,51.99604743,739719875.3,3710480.384,0,0,0.870952102,0.534302053,0.739719875,0.00371048,7.352850717,0.519960474,0.613468929,1
Dynamic Leis&Entertnmt Intellidex TR USD,0.207990364,0,Dynamic Leis&Entertnmt Intellidex TR USD,0.001601385,928.9949992,32.12648221,234032721.3,6781498.072,0,0,0.894216549,0.548647587,0.234032721,0.006781498,16.01385026,0.321264822,0.613551144,1
Dynamic Market Intellidex TR USD,0.347111816,0,Dynamic Market Intellidex TR USD,0.0048689,43.26543608,103.3043478,124424870.7,216624.9425,0,0,0.867777353,0.469748452,0.124424871,0.000216625,48.68900448,1.033043478,0.541323705,1
Dynamic Media Intellidex TR USD,0.405230258,0,Dynamic Media Intellidex TR USD,0.002407298,194.063348,31.98418972,36868331.22,277373.6218,0,0,0.852817528,0.54929251,0.036868331,0.000277374,24.07298159,0.319841897,0.644091487,1
Dynamic Networking Intellidex TR USD,0.396740301,0,Dynamic Networking Intellidex TR USD,0.002141119,156.8161568,31.70355731,51355171.6,342781.9242,0,0,0.837808755,0.480682261,0.051355172,0.000342782,21.41118564,0.317035573,0.573737452,1
Dynamic Oil Services Intellidex TR USD,0.316645982,0,Dynamic Oil Services Intellidex TR USD,0.005148165,360.5865341,24.82608696,7412568.45,100318.5441,0,0,0.732263597,0.525274889,0.007412568,0.000100319,51.48164594,0.24826087,0.717330331,1
Dynamic Pharmaceutical Intellidex TR USD,0.193110711,0,Dynamic Pharmaceutical Intellidex TR USD,0.001002861,128.9572707,31.35177866,342705324.7,1795094.974,0,0,0.904533295,0.543990422,0.342705325,0.001795095,10.02861373,0.313517787,0.601404531,1
Dynamic Retail Intellidex TR USD,0.626458454,1,Dynamic Retail Intellidex TR USD,0.005327275,116.6704688,32.12903226,8308705.58,38501.50952,0,0,0.58630031,0.443226261,0.008308706,3.85E-05,53.27275457,0.321290323,0.755971391,1
Dynamic Semiconductor Intellidex TR USD,0.281961269,0,Dynamic Semiconductor Intellidex TR USD,0.001088366,226.5677023,31.82608696,271730892.5,2350677.204,0,0,0.801167564,0.450359985,0.271730892,0.002350677,10.88366449,0.31826087,0.562129579,1
Dynamic Software Intellidex TR USD,0.249728653,0,Dynamic Software Intellidex TR USD,0.001016148,190.8916616,32.03162055,491272935.2,3556888.529,0,0,0.937395592,0.664078232,0.491272935,0.003556889,10.16148129,0.320316206,0.70842901,1
EEFund Video Game Tech Index,0.533712097,1,EEFund Video Game Tech Index,0.001905293,282.3780966,89.51383399,102842105.6,1138426.588,0,0,0.647136333,0.429107993,0.102842106,0.001138427,19.05292636,0.89513834,0.66308747,1
EGAI Emerging Markets ex-China Index,0.625877457,1,EGAI Emerging Markets ex-China Index,0.011746987,228.3939317,108.2031873,19160851.62,166706.6819,0,0,0.882501805,0.942980107,0.019160852,0.000166707,117.4698744,1.082031873,1.068530514,1
EURO STOXX Small Index,0.680367908,1,EURO STOXX Small Index,0.002241529,150.4505168,94.48207171,12248620.58,75157.85048,0,1,0.599833064,0.397358698,0.012248621,7.52E-05,22.41529361,0.944820717,0.662448809,1
Energy Select Sector SPDR,0.176175278,0,Energy Sector,0.000554051,1709.906074,77.70274308,6392067200,592415385,1,1,0.960916776,0.692113464,6.3920672,0.592415385,5.54051287,0.777027431,0.720263691,1
Entrepreneur 30 Index,0.229104702,0,Entrepreneur 30 Index,0.005713255,28.21586721,31.27272727,119963412.1,236106.6625,0,0,0.670197518,0.483792453,0.119963412,0.000236107,57.132548,0.312727273,0.72186548,1
Entrepreneur Non-US Small Cap Index,0.997845873,1,Entrepreneur Non-US Small Cap Index,0.002593562,17.42012853,54.256917,28629813.74,40541.24173,0,0,0.266640045,0.222311891,0.028629814,4.05E-05,25.93562388,0.54256917,0.833752828,1
Etho Climate Leadership Index,0.28040452,0,Etho Climate Leadership Index,0.002506524,120.0259296,266.4268775,84502906.37,391036.3319,0,0,0.765877729,0.408771565,0.084502906,0.000391036,25.06524247,2.664268775,0.533729536,1
FTSE All World ex US,0.121749947,0,All World Ex US,0.000367854,212.7069765,5425.176587,23944159406,191253110.3,1,1,0.941278241,0.664447013,23.94415941,0.19125311,3.678536396,54.25176587,0.705898622,0
FTSE All-World ex US High Dividend Yield Index,0.221521042,0,FTSE All-World ex US High Dividend Yield Index,0.002456664,202.7825817,1090.44664,1345548964,10449887.59,0,1,0.878814649,0.548327489,1.345548964,0.010449888,24.56664034,10.9044664,0.62393986,0
FTSE All-World ex US/Russell 1000 150/50 Net Spread Index,0.497307484,0,FTSE All-World ex US/Russell 1000 150/50 Net Spread Index,0.002616006,25.73832703,9.423913043,9600754.053,10676.11497,0,0,0.470708965,0.251513444,0.009600754,1.07E-05,26.16005653,0.09423913,0.534328985,0
FTSE CHINA A50 INDEX,0.859092615,1,FTSE CHINA A50 INDEX,0.002749933,261.9827753,51.88976378,9994435.153,142423.0063,0,0,0.452275762,0.32930382,0.009994435,0.000142423,27.49933024,0.518897638,0.728104062,0
FTSE Canada Capped Index,0.373522484,0,FTSE Canada Capped Index,0.005314469,245.4554709,56.52589641,6144970.659,63967.74527,0,0,0.597443841,0.408543695,0.006144971,6.40E-05,53.14469137,0.565258964,0.68381941,0
FTSE China 25 TR USD,0.586785094,1,FTSE China 25 TR USD,0.000255416,6722.564594,55.37944664,3770881411,1014343051,0,0,0.944747617,0.822789553,3.770881411,1.014343051,2.554162738,0.553794466,0.870909371,0
FTSE China Capped Index,0.754740122,1,FTSE China Capped Index,0.002249095,219.0009195,795.3904382,57754722.38,567180.3883,0,0,0.635615592,0.426249309,0.057754722,0.00056718,22.49095378,7.953904382,0.670608642,0
